id,city_id,name,description,field,url,address,phone,created_at,updated_at
5daf1923-cf5b-41ed-b6f0-eecff7a5399e,bf86889c-8d0b-4f97-aac2-934939be2608,New Orleans Military & Maritime Academy,,,,425 O Bannon Street,(504)227-3810,2025-05-19 00:28:28.413193+00,2025-05-19 00:28:28.413193+00
5dcc16ae-1a5b-4196-97ea-282d5caa0018,01f472cf-0f8c-4255-977a-c60a99bd580e,ESSEX STREET ACADEMY,,,http://www.essexstreetacademy.org,350 GRAND ST,(212)475-4773,2025-05-19 00:25:16.643115+00,2025-05-19 00:25:16.643115+00
5dcf11bc-a486-4f2a-9112-728e48ebdf80,d54e1cd1-145c-41ed-aaab-7b28765dd6c3,Sage & Sand Academy,,,http://www.pageud.org,500 S NAVAJO DR,(928)608-4153,2025-05-19 00:51:01.207611+00,2025-05-19 00:51:01.207611+00
5dd71d7b-ebd0-481f-906c-86704a0ffec0,bacdd261-77c0-4c2f-a107-900765175a3f,John Muir Literacy Academy,,,http://www.sd54.org,1973 Kensington Ln,(847)357-6444,2025-05-19 00:47:33.660316+00,2025-05-19 00:47:33.660316+00
5df53e76-bca1-4b33-b285-6e2987403f43,5cc26d36-39b4-4c9f-8173-1da44bc41afe,Trojan Academy Online,,,,1100 Broad Ave,(419)425-8212,2025-05-19 00:45:55.164178+00,2025-05-19 00:45:55.164178+00
5e14d81e-356d-4010-93cf-db1407efe8d0,0ecbd347-f9d6-4ca5-8064-b8d6f0e7d5d3,Synergy Quantum Academy,,,http://www.synergyquantumacademy.org,300 East 53rd St.,(323)510-4171,2025-05-19 00:17:36.748698+00,2025-05-19 00:17:36.748698+00
5e1c4b8c-f710-4739-b252-d8ea236153b6,8b2b366f-3638-460c-a696-b7dea14712f1,Santa Cruz Center for Success,,,http://www.scvuhs.org,900 N MAIN ST,(520)466-2200,2025-05-19 00:46:15.614914+00,2025-05-19 00:46:15.614914+00
5e26e8e3-4970-4990-b6f6-bd701e8efcda,c3f3efb0-dbba-4055-a5c8-a3057dad05e2,URBAN ASSEMBLY SCHOOL FOR COLLABORATIVE HEALTHCARE (THE),,,,999 JAMAICA AVE,(718)277-1572,2025-05-19 00:26:34.734879+00,2025-05-19 00:26:34.734879+00
5e399bdb-e5ac-43a7-9ebf-e6aa49daaa42,55faf34f-e5e5-444a-a0db-92fedba0ec2c,Weill (Raphael) Children Center,,,,1501 O'Farrell St.,(415)749-3548,2025-05-19 00:24:02.51388+00,2025-05-19 00:24:02.51388+00
5e3c3f37-8618-4d37-ad0d-c130933bd27d,79d8db02-62a1-4cc9-8bad-71bf51eb3a28,JUVENILE DETENTION CENTER,,,http://www.sfdr-cisd.org,GRINER ST,(830)778-4450,2025-05-19 00:41:11.633787+00,2025-05-19 00:41:11.633787+00
5e4703a4-4ad3-4891-93c2-e1c86d71fe23,a3e0a61b-c7d6-4593-bda1-d014467d970e,Abney Elementary Early Childhood Center,,,,829 Kostmayer Avenue,(985)649-1858,2025-05-19 00:37:14.639459+00,2025-05-19 00:37:14.639459+00
5e482062-272b-4a44-a7aa-492f0a97e717,75f3e6fd-9ac9-4cc0-a30d-4ffcf15a5cab,THE NBISD LEARNING CENTER,,,,4150 KLEIN MEADOW,(830)629-8722,2025-05-19 00:37:22.821255+00,2025-05-19 00:37:22.821255+00
5e4fe55e-bf41-4328-98b2-a7eb2e949e74,0d61b75c-743b-4d9c-a294-04cc4145569d,ADVANTAGE ACADEMY,,,http://www.advantageacademy.org,955 FREETOWN RD,(214)276-5800,2025-05-19 00:31:48.765355+00,2025-05-19 00:31:48.765355+00
5e5a8048-7a8e-4814-a1b2-d83214aa087c,d2e010d0-a36c-46b6-9f81-58d3059dcf6d,Tullahoma Virtual Academy,,,http://tva.tcsedu.net,301 West Decherd ST,(931)454-2638,2025-05-19 00:50:09.515555+00,2025-05-19 00:50:09.515555+00
5e84414b-8bed-441d-ab05-b1cc5d11e52a,122995c2-1ca1-41aa-8290-691da95677ae,Minnesota Connections Academy K-6,,,http://www.connectionsacademy.com/minnesota-online-school,1350 ENERGY LANE,(651)523-0888,2025-05-19 00:29:39.212252+00,2025-05-19 00:29:39.212252+00
5e91f42b-63cd-4a8d-b846-52ee40025d63,01f472cf-0f8c-4255-977a-c60a99bd580e,ORCHARD COLLEGIATE ACADEMY,,,http://www.orchardcollegiateacademy.org,220 HENRY ST,(212)406-9411,2025-05-19 00:25:13.435974+00,2025-05-19 00:25:13.435974+00
5ecf7ffd-007d-4de6-8113-3c8e1f7bf37e,02b1d64d-4b75-4117-9e67-f744f21a18d5,ESTEEM ACADEMY,,,http://www.ocps.net/cs/ese/programs/hh/Pages/ESTEEM.aspx,12301 WARRIOR RD,(407)521-2358,2025-05-19 00:40:50.964807+00,2025-05-19 00:40:50.964807+00
5ef1c606-4fbe-4ae1-a56c-1c2ceec49e8d,0b281f82-78ef-4293-ac21-1f1bc8946b01,VISIBLE MEN ACADEMY,,,http://www.vmacademy.org,921 63RD AVE E,(941)758-7588,2025-05-19 00:36:14.452234+00,2025-05-19 00:36:14.452234+00
5efe136b-1ce6-4bf1-bec5-0023f757245c,01f472cf-0f8c-4255-977a-c60a99bd580e,LEXINGTON ACADEMY (THE),,,http://www.lexingtonacademy.info,131 E 104TH ST,(212)860-5831,2025-05-19 00:25:25.754288+00,2025-05-19 00:25:25.754288+00
5eff4297-4496-4909-a127-1989eb296150,0a78b2e7-6ae6-47c3-9afd-2021a77898df,GREAT HEARTS IRVING,,,,3350 W STORY RD,(469)759-3030,2025-05-19 00:31:31.261623+00,2025-05-19 00:31:31.261623+00
5f41e5c7-dbd2-4c2a-a671-052c85f87f04,a66b112c-c9cf-4c06-9bd2-dfd574920b73,MILLWOOD ARTS ACADEMY MS,,,http://millwoodps.org,6720 North Martin Luther King Avenue,(405)478-0360,2025-05-19 00:26:56.905603+00,2025-05-19 00:26:56.905603+00
5f5943a9-f798-42d3-9549-7028f9f6b0ec,a414adf2-9c75-4b12-88c5-fbfb33739f8f,Marina Children's Center,,,http://mpusd.k12.ca.us/earlychildhood,3066 Lake Dr.,(831)384-0255,2025-05-19 00:51:18.854502+00,2025-05-19 00:51:18.854502+00
5f852704-6ec3-4e74-a2c6-6eb2a7788e7a,9eb458c2-44e4-471a-8523-7c9b5ae64eff,KELLER COLLEGIATE ACADEMY,,,http://www.kellerisd.net,3901 SUMMEFIELDS BLVD,(817)744-3800,2025-05-19 00:28:55.553888+00,2025-05-19 00:28:55.553888+00
5f89b59d-e324-4152-8d89-16ef4280ccee,3f54e224-5cd2-44b3-b398-a0ee578a72ee,Sycamore Valley Academy,,,http://www.sycamorevalleyacademy.org,6832 Avenue 280,(559)622-3236,2025-05-19 00:32:43.703628+00,2025-05-19 00:32:43.703628+00
5f994c53-c706-4edd-bad0-a1fffd86d50f,db57eb45-4de6-4db9-8ccf-90cb1cc379d1,Vision Academy,,,,1751 E Riverside Dr,(317)632-2006,2025-05-19 00:27:04.284307+00,2025-05-19 00:27:04.284307+00
5faed62d-ac7a-4206-b740-c17a4781687c,c78586f1-10b9-41e0-a14d-72bf087f40bb,Cambridge Academy East,,,http://cambridgeacademyaz.com/,20365 East Ocotillo Road,(480)987-3577,2025-05-19 00:45:58.892726+00,2025-05-19 00:45:58.892726+00
5fc50f6e-0848-4de6-8b1a-0f99407c62ad,1761e5ec-124c-4492-9df1-5a090a408f10,Anvil City Science Academy,,,http://www.anvilcityscienceacademy.org,Mile 3.5 Nome-Teller Hwy,(907)443-6207,2025-05-19 00:44:56.262572+00,2025-05-19 00:44:56.262572+00
5fccc2f3-1409-45a1-9dc2-20921c3b6683,e3af8c9f-e465-41eb-9c3a-4bae2a817f93,ACADEMY H S,,,http://www.pisd.edu,1701 ALMA RD,(972)905-8100,2025-05-19 00:31:26.77471+00,2025-05-19 00:31:26.77471+00
5fd1cf47-4f72-44f8-8c72-f1eb4217faf9,32c981d5-3267-41c0-b951-b6c9dd1e27ca,SILVER SCHOLARS ACADEMY,,,http://www.silverschools.org,600 E 32ND STREET,(575)956-2140,2025-05-19 00:45:44.63048+00,2025-05-19 00:45:44.63048+00
5fdf9ca9-9666-4ca2-9c45-c47bd9047152,0b281f82-78ef-4293-ac21-1f1bc8946b01,PACE CENTER FOR GIRLS,,,http://www.pacecenter.org/locations/florida/manatee,3508 26TH ST W,(941)751-4566,2025-05-19 00:36:12.209462+00,2025-05-19 00:36:12.209462+00
5ff411b4-2a8a-468d-9e79-67387fbaa611,39d3cbea-208c-44eb-927c-c1fbe1062c54,Summit Academy - Draper Campus,,,http://www.summitacademyschools.org,1285 E 13200 S,(801)572-4166,2025-05-19 00:44:42.736691+00,2025-05-19 00:44:42.736691+00
60182872-55b1-4e0c-9fc6-4fe631875b53,52b31932-c66c-47ab-a9cf-8e0b9973e40f,Bryant Center,,,,N 910 Ash St,(509)354-7810,2025-05-19 00:30:58.852672+00,2025-05-19 00:30:58.852672+00
603c06ad-66b9-4b14-adcb-7b3a18e1374d,00ae5371-834d-4ee5-9096-4b82277e582e,Goldendale Support Service Center,,,,820 S. SCHUSTER ST.,(509)773-4665,2025-05-19 00:54:32.619192+00,2025-05-19 00:54:32.619192+00
60530ea6-2ead-47a4-aea0-24698904bc27,52b31932-c66c-47ab-a9cf-8e0b9973e40f,Pratt Academy,,,,4091 N. Regal St,(509)354-7449,2025-05-19 00:30:58.166937+00,2025-05-19 00:30:58.166937+00
605e4c52-4a6f-4a5f-a493-334e482495e1,1f038ec6-6f94-40b2-8c39-facac1d377f9,EAGLE RIDGE ACADEMY LOWER SCHOOL,,,http://www.eagleridgeacademy.org/,11111 BREN RD W,(952)746-7760,2025-05-19 00:43:27.261005+00,2025-05-19 00:43:27.261005+00
6074eb5a-67aa-4f41-b85c-6806ed2f0834,5c19a87b-dd6c-4140-b861-4b36889c0ffe,Catonsville Center for Alternative Studies,,,http://catonsvillecenter.bcps.org,901 S Rolling Rd,(443)809-0934,2025-05-19 00:29:14.098033+00,2025-05-19 00:29:14.098033+00
6085b041-6d02-42c2-9b8d-9eeb1d6139dc,3456110a-247a-4253-a11e-7903d69b8fcd,Hanover Online Academy,,,,17050 SOUTH PEYTON HIGHWAY,(719)683-2247,2025-05-19 00:32:42.186004+00,2025-05-19 00:32:42.186004+00
6088934f-8538-4251-ade5-ec08464a3097,b25cdbc0-a030-409a-9a34-a6cfe381b95f,Chief Kitsap Academy,,,,15838 Sandy Hook Rd,(360)394-8566,2025-05-19 00:49:37.466242+00,2025-05-19 00:49:37.466242+00
609e8e13-b0b7-475b-87da-83029e349e86,0d6ff7c9-6854-4547-b2c9-a9be90709a50,Howard Connect Academy,,,http://hca.hcde.org,100 E 25th ST,(423)498-6888,2025-05-19 00:30:35.49038+00,2025-05-19 00:30:35.49038+00
60a52698-a55a-4836-bc67-87cc7d34742f,2cb12137-82e1-44bd-9614-01a6db43d989,New Market Skills Center,,,,7299 New Market Street SW,(360)570-4500,2025-05-19 00:49:51.594447+00,2025-05-19 00:49:51.594447+00
60a660da-6f7b-42ac-92bb-bed294a846cb,cee8731f-e24e-49e1-99e8-fe185a9f243a,Cedarlane Academy,,,http://www.hlpusd.k12.ca.us/cedarlane,16333 Cedarlane Dr.,(626)933-8002,2025-05-19 00:46:48.236031+00,2025-05-19 00:46:48.236031+00
60b2937b-ebe9-43c6-a55b-9ec98c2f6c93,d96caae3-9572-4555-8b3a-eb72a7e43503,Hanley International Academy,,,http://www.hanleyacademy.com,2400 DENTON ST,(313)875-8888,2025-05-19 00:51:51.675089+00,2025-05-19 00:51:51.675089+00
60c8d26c-7e5d-406c-a519-eeb7a2d2887d,5c0d2e4b-ea0e-41bb-b384-0ae8f3b58ef8,FARGO 9-12 VIRTUAL ACADEMY,,,,700 7th Street South,(701)446-1000,2025-05-19 00:35:24.460442+00,2025-05-19 00:35:24.460442+00
60d4dcd4-69d4-4e34-8112-7eaad4118e6e,bccfdc49-84fe-46ce-ab18-5baff5bfdac3,Martha Ellen Stilwell School for the Performing Arts,,,,2580 Mount Zion Pkwy,(770)473-2785,2025-05-19 00:24:46.04064+00,2025-05-19 00:24:46.04064+00
61049d4e-0632-4e7c-bd8c-1522b0c636f7,117d6e05-2385-45cc-8882-f9c4d57c37cf,Phoenix Academy - Primary Elem Upper,,,http://www.pahp.com/,7847 Clinard Farms Rd,(336)869-0079,2025-05-19 00:31:13.578443+00,2025-05-19 00:31:13.578443+00
6105ceab-3669-44b6-8ac7-b736dc6b42c7,4d09387f-a1c4-402f-bdb8-201a92dd7c40,Littleton Academy,,,,1200 WEST MINERAL AVENUE,(303)798-5252,2025-05-19 00:38:03.826799+00,2025-05-19 00:38:03.826799+00
6119a57c-23b5-4ed1-a2c7-43143e64c7c0,4efeb099-7e1f-4d1a-8856-cef9976bfb09,MANDARIN LAKES K-8 ACADEMY,,,http://mandarinlakesacademy.dadeschools.net,12225 SW 280TH ST,(305)257-0377,2025-05-19 00:30:24.294579+00,2025-05-19 00:30:24.294579+00
612d0215-c85f-41a8-8262-d8c14f275fe8,f08137a8-29c4-463c-bc53-8f0f5a2e7e38,WILLMAR AREA LEARNING CENTER,,,http://www.willmar.k12.mn.us,512 8TH ST SW,(320)214-6500,2025-05-19 00:52:28.725207+00,2025-05-19 00:52:28.725207+00
612e3eb0-6d36-4a8f-a3d9-5d7a0acc389e,4005a325-a1ce-4d72-9f79-812422b9039d,Eagle Learning Center,,,http://www.oregonelc.org/,3540 Seaman Rd,(419)720-2003,2025-05-19 00:51:12.290398+00,2025-05-19 00:51:12.290398+00
6130f68b-c98d-4fcd-9e1c-396cb9293b14,238ecc10-c546-4349-bda3-bc8516f4ebc3,AmeriSchools Academy - Country Club,,,http://www.amerischools.org,1150 N COUNTRY CLUB RD,(520)620-1100,2025-05-19 00:23:23.430504+00,2025-05-19 00:23:23.430504+00
61465e74-5d08-45d9-987e-6bcb769de2df,9eb458c2-44e4-471a-8523-7c9b5ae64eff,FORT WORTH ACADEMY OF FINE ARTS EL,,,http://www.artsacademics.org,3901 S HULEN ST,(817)924-1482,2025-05-19 00:28:43.589374+00,2025-05-19 00:28:43.589374+00
615934d0-0997-4f23-a1a5-62cc2e537fd7,8468c10b-8a07-4e8b-9720-21696a4b7460,Level Up K-5 Virtual Academy,,,http://levelupacademy.org/,2600 E COUNTY RD E,(651)408-5559,2025-05-19 00:48:15.405414+00,2025-05-19 00:48:15.405414+00
61820052-4b37-4830-9e46-993583482c42,5e662490-7441-4b03-ab35-0746037b742b,Rural Center Elem,,,http://usd473.net,902 1400 Avenue,(785)479-2213,2025-05-19 00:31:37.54165+00,2025-05-19 00:31:37.54165+00
6186bf1b-5542-4ffd-bf12-904b19ab55c3,333e8ec4-f0f5-4ba5-9e14-01a18ca0f668,Thomas Academy,,,http://www.thomasacademync.org,206-B Rube MCCRAY Circle,(910)646-2237,2025-05-19 00:55:09.228573+00,2025-05-19 00:55:09.228573+00
6190ac3d-98bb-4ab4-981c-b4226feb4466,5bfb3e1a-58d6-4a75-9da9-a482cbdcab6d,Clemente Community Academy HS,,,http://www.cps.edu,1147 N Western Ave,(773)534-4000,2025-05-19 00:25:57.935318+00,2025-05-19 00:25:57.935318+00
61bd6f76-f719-48b7-b9fe-513556b51753,0ecbd347-f9d6-4ca5-8064-b8d6f0e7d5d3,Center for Advanced Learning,,,http://centeradvancedlearning.org,4016 South Central Ave.,(323)232-0245,2025-05-19 00:17:39.899974+00,2025-05-19 00:17:39.899974+00
61e0aef5-a9e1-4568-8825-11c1c5b5e539,09f618b7-0ede-42b2-86db-655406e211f1,Fortis Academy,,,http://fortis.heritageacademies.com/,3875 GOLFSIDE RD,(734)572-3623,2025-05-19 00:48:39.60242+00,2025-05-19 00:48:39.60242+00
61e352c8-2b32-4bab-9dba-fb122e9f0f8c,53bf510d-cd2c-482c-92fb-d02d0855f5a2,ENDEAVOR HS-JOE FRANK CAMPBELL LEARNING CENTER,,,http://www.cvisd.org,915 SHELDON RD,(281)457-0086,2025-05-19 00:50:09.862202+00,2025-05-19 00:50:09.862202+00
61e519c3-c626-4e08-a32a-42851dbe12a8,c3f3efb0-dbba-4055-a5c8-a3057dad05e2,ACADEMY FOR EXCELLENCE IN LEADERSHIP,,,http://www.aelnyc.org,400 IRVING AVE,(718)381-7100,2025-05-19 00:26:30.920861+00,2025-05-19 00:26:30.920861+00
61e7b3bc-37d5-45ed-b739-4d59f78dc852,878cd362-c65b-4081-b9ad-cd1bef792d9b,Palmdale Discovery Center,,,http://www.palmdalesd.org/pdc,39174 Palm Tree Way,(661)947-0181,2025-05-19 00:33:16.189916+00,2025-05-19 00:33:16.189916+00
61f48251-0312-41b5-bf04-3c7721366266,cb4eca0c-2d75-4a16-bb7f-009b4b6de8d3,La Mesa Arts Academy,,,http://www.lmsvschools.org,4200 Parks Ave.,(619)668-5730,2025-05-19 00:39:07.697068+00,2025-05-19 00:39:07.697068+00
6208200a-f96b-498c-ad5d-2c0ca241d656,a89f9c30-04cb-425e-b8ff-de194d50f3b4,Lake Center Middle,,,http://www.llcsd.net,10503 South Pioneer Blvd.,(562)868-4977,2025-05-19 00:46:30.590368+00,2025-05-19 00:46:30.590368+00
62147a43-e59f-4b2d-915f-642395ad2178,fe3ce3cc-7a21-4457-b3c7-816d784dd382,NOVA-Northwest Opportunities Vocational Academy,,,http://www.milwaukee.k12.wi.us,2320 W Burleigh St,(414)874-0283,2025-05-19 00:29:24.54383+00,2025-05-19 00:29:24.54383+00
62214edd-d1ed-4b12-b03d-9d5319001cae,5c19a87b-dd6c-4140-b861-4b36889c0ffe,Wolfe Street Academy,,,http://www.baltimorecityschools.org/schools/23,245 S Wolfe Street,(410)396-9140,2025-05-19 00:28:59.921458+00,2025-05-19 00:28:59.921458+00
626249cc-aaa3-479f-b7a9-0c2d615bb813,419bdb17-9a9d-4a46-a9c4-41143721bc96,Maxwell Academy (PK-8),,,http://maxwell.duarteusd.org/,733 Euclid Ave.,(626)599-5300,2025-05-19 00:46:54.365944+00,2025-05-19 00:46:54.365944+00
6262943a-70f4-4e42-83ed-0992e2c8db79,4808af87-3807-4717-8605-458a32a42227,MANTACHIE ATTENDANCE CENTER,,,http://www.mantachiehighschool.com,311 MUSTANG DRIVE,(662)282-4276,2025-05-19 00:53:50.034067+00,2025-05-19 00:53:50.034067+00
6279e586-122e-406a-a071-b9f20c26fb21,d99b9572-1f37-4fc0-b1e0-e2c8a25f1fc3,Hillcrest Academy-South,,,http://www.ucesc.org/schools/hillcrest_academy_south,1571 Lamberts Mill Road,(908)654-8558,2025-05-19 00:43:17.754047+00,2025-05-19 00:43:17.754047+00
627c8c3d-f84e-4664-aefb-7530c1b265ea,a4d5a3e4-93db-4f36-8678-2b0943292378,Eagle Education Academy,,,http://eagleacademy.pittsfield.net/,53 Eagle Street,(413)499-9724,2025-05-19 00:39:41.863099+00,2025-05-19 00:39:41.863099+00
628d8ef7-e661-4d67-a0cd-8bce6b8e8e7b,9eb458c2-44e4-471a-8523-7c9b5ae64eff,CLEARFORK ACADEMY,,,,7820 HANGER CUTOFF RD,(254)644-9111,2025-05-19 00:28:41.252929+00,2025-05-19 00:28:41.252929+00
62aeff6d-f61f-4998-90cb-a74b7f954cbd,090842d9-b15d-480f-b9da-dbb2bb64ca8f,Hartsville Middle,,,,1427 Fourteenth Street,(843)857-3121,2025-05-19 00:50:20.710586+00,2025-05-19 00:50:20.710586+00
62bcc2a6-8736-4d96-8580-f50a052cc90f,c6ce9ad3-7fc1-45fc-91ce-99eaa43bbf43,Summit Academy - Bluffdale,,,http://www.summitacademyschools.org,1940 W. 14400 S.,(801)254-9488,2025-05-19 00:54:42.750443+00,2025-05-19 00:54:42.750443+00
62cf275d-abbb-4279-8fb5-fb3c2361f29e,d648dc86-9e89-4266-a760-dbbd71131e4e,Academy Avenue,,,http://www.weymouthschools.org/academy-avenue-primary-school,94 Academy Avenue,(781)335-4717,2025-05-19 00:47:45.073127+00,2025-05-19 00:47:45.073127+00
62fb8f1b-cb6d-478f-a760-e59d52f61d74,00c876fd-3933-46ef-9fa2-ae4f0b1dba3d,The Bostic Head Start Center,,,,2975 Kingston Ave,(614)279-6356,2025-05-19 00:45:32.157833+00,2025-05-19 00:45:32.157833+00
630bc105-e537-4159-8ed7-2f8810f3f776,8cb90251-24a7-429c-87c6-b0ac890da86a,Santa Margarita Academy,,,http://www.fuesd.org/smla,400 West Elder St.,(760)731-5440,2025-05-19 00:46:52.261925+00,2025-05-19 00:46:52.261925+00
6312f7c3-5ff4-4165-9afe-a407f7421b4f,99f91c56-20f4-414a-8784-42a06eb35ebd,PACE CENTER FOR GIRLS,,,http://www.pacecenter.org/locations/leon,1344 CROSS CREEK CIR,(850)921-9280,2025-05-19 00:27:39.0112+00,2025-05-19 00:27:39.0112+00
6313269c-f8e0-4964-a0cf-194e121c7f65,a0f20775-a3b2-4f76-9dc3-ba5239b2ff0d,Pueblo Youth Service Center,,,,1406 WEST 17TH STREET,(719)253-6025,2025-05-19 00:32:32.216126+00,2025-05-19 00:32:32.216126+00
631b532c-94b0-4374-9493-9e8a0511c45c,1d53b017-3939-4da1-9697-58004d882320,UNION HS FRESHMAN ACADEMY,,,http://www.unionps.org/,7616 South Garnett Road,(918)357-4324,2025-05-19 00:37:05.976507+00,2025-05-19 00:37:05.976507+00
632a9e4c-7fb9-40cb-9959-a03d94442ee3,8b6b4178-c1a8-4bec-947f-130b94657026,Willoughby-Eastlake City Schools Online Academy,,,,35353 Curtis Blvd,(440)946-5000,2025-05-19 00:46:10.418663+00,2025-05-19 00:46:10.418663+00
6337d1db-008b-4fa9-af95-e41127e24686,55faf34f-e5e5-444a-a0db-92fedba0ec2c,McLaren (John) Children Centers,,,,2055 Sunnydale Ave.,(415)469-4519,2025-05-19 00:24:04.145248+00,2025-05-19 00:24:04.145248+00
63446778-9200-4308-925d-d04fcefa1cff,79ff7a11-2f53-4110-8c1d-e97918719e2f,Libertas Academy-Boiling Springs,,,,130 Fudora Circle (Temporary),(803)849-2464,2025-05-19 00:45:26.920624+00,2025-05-19 00:45:26.920624+00
634a1cba-9739-45b9-902c-8a5c647412ea,09e3a910-9979-49b8-89bd-ce9bf1eaa374,Strongsville Online Learning Opportunity Academy,,,,18199 Cook Ave,(440)572-7000,2025-05-19 00:45:57.343655+00,2025-05-19 00:45:57.343655+00
63933fac-36f5-4e5f-8420-56e4d5d115fb,e955c2d0-0742-4e48-9f37-68bfd5ac06c0,KIPP Corazon Academy,,,http://www.kippsocal.org/corazon,8616 Long Beach Blvd.,(323)457-5051,2025-05-19 00:42:30.612636+00,2025-05-19 00:42:30.612636+00
6398553b-e3e5-4665-ace7-b1882b74c990,101bcee5-67ad-47e1-85ef-30a7dc7caaaa,WASHINGTON EARLY CHILDHOOD CENTER,,,http://www.palestineschools.org,1020 W HAMLET,(903)731-8030,2025-05-19 00:41:34.706843+00,2025-05-19 00:41:34.706843+00
63bb6056-3a88-4cd2-a48d-0fd247e6cc0b,c56811df-fce1-458c-bde5-73fc052e801b,WESSON ATTENDANCE CENTER,,,,1048 Grove Street,(601)643-2221,2025-05-19 00:53:52.169999+00,2025-05-19 00:53:52.169999+00
63bc4b5e-2bd6-443f-a894-f92a3b032d7d,238ecc10-c546-4349-bda3-bc8516f4ebc3,MUSD Early Learning and Resource Center,,,,7651 N OLDFATHER DR,(520)579-4900,2025-05-19 00:23:38.150813+00,2025-05-19 00:23:38.150813+00
63dfc8c2-2c48-45b0-bbd2-18d52ea72f14,8571582a-df5b-4ea9-a057-c5ec68919435,Warwick Early Learning Center,,,,325 Miantonomo Drive,(401)734-3490,2025-05-19 00:38:11.597378+00,2025-05-19 00:38:11.597378+00
63f0f2d6-1bbf-4312-ae28-3df062f095ae,467f4b01-5d1c-4f49-904d-8db9de362a07,Hilton Head Island Early Childhood Center,,,,165 Pembroke Drive,(843)689-0400,2025-05-19 00:45:25.761109+00,2025-05-19 00:45:25.761109+00
6427d6ec-87eb-47df-a528-d37fd525730f,4547bfba-0963-4496-9c04-dbbaf74a1bf6,COMQUEST ACADEMY,,,http://www.comquestacademy.org,207 N PEACH ST,(281)516-0611,2025-05-19 00:45:14.083724+00,2025-05-19 00:45:14.083724+00
643458e0-40f8-44f4-9311-fdc78bc74d8b,9b8e8367-d180-4dbf-998d-3cac40906685,HAINES CITY HEADSTART CENTER,,,,1008 AVENUE D,(863)419-3427,2025-05-19 00:43:59.367758+00,2025-05-19 00:43:59.367758+00
645a2661-c15c-492a-99c7-eea77199679c,52ab4360-0aff-42d3-a3cf-059818ebceff,SUCCESS ACADEMY,,,http://www.escambiaschools.org,7045 WYMART RD,(850)941-6100,2025-05-19 00:30:17.062011+00,2025-05-19 00:30:17.062011+00
645df084-6471-410a-b625-9ffb2f3348ce,7eadca67-1fb0-4f95-83d4-37a5fbc50a5c,WILLOUGHBY LEARNING CENTER,,,http://martinschools.org/o/wlc,5150 SE WILLOUGHBY BLVD,(772)219-1515,2025-05-19 00:40:44.383579+00,2025-05-19 00:40:44.383579+00
6464f5b9-d56c-4365-b699-a9742c68b612,5c0d2e4b-ea0e-41bb-b384-0ae8f3b58ef8,FARGO K-8 VIRTUAL ACADEMY,,,,700 7th Street South,(701)446-1000,2025-05-19 00:35:24.146262+00,2025-05-19 00:35:24.146262+00
6482fe78-5db6-40e1-a76a-30caf3e21d6f,5bfb3e1a-58d6-4a75-9da9-a482cbdcab6d,Claremont Academy Elem School,,,http://www.cps.edu,2300 W 64th St,(773)535-8110,2025-05-19 00:26:10.732721+00,2025-05-19 00:26:10.732721+00
6489bf3e-73eb-41d7-aac9-3a12c3a9a61b,238ecc10-c546-4349-bda3-bc8516f4ebc3,Mountain Rose Academy,,,http://www.go2rose.com,3686 W ORANGE GROVE RD STE 192,(520)797-4884,2025-05-19 00:23:24.439575+00,2025-05-19 00:23:24.439575+00
6495d700-ebaa-4f66-be71-a6f57baa30b2,9649935e-4d31-4811-8291-4f5aee86d15e,Evergreen Academy,,,http://www.mchenrycountyil.gov/county-government/regional-office-of-education,6506 National St,(815)334-4055,2025-05-19 00:47:35.288138+00,2025-05-19 00:47:35.288138+00
64993ea5-731b-4a28-9aed-f993bdaeb147,f16a76d1-0066-4ec0-9cdf-ac3279f2487b,KIPP Generations Academy,,,http://kippsocal.org/generations,1415 West Gardena Blvd.,(213)489-4461,2025-05-19 00:38:26.330691+00,2025-05-19 00:38:26.330691+00
64a27a0f-222a-4793-a2cd-263afdce3cdb,0ecbd347-f9d6-4ca5-8064-b8d6f0e7d5d3,Benjamin Banneker Career and Transition Center,,,http://bannekerctc.lausd.org,14024 South San Pedro St.,(310)324-6668,2025-05-19 00:18:00.375502+00,2025-05-19 00:18:00.375502+00
64dea2fe-b142-4dc4-a34b-7f12076df326,96525e96-abcb-438e-af5a-f521aca3ef40,Temple City Early Learning Academy (TCELA),,,http://tcela.tcusd.net,9229 Pentland St.,(626)548-5000,2025-05-19 00:46:20.915016+00,2025-05-19 00:46:20.915016+00
64e1cf4c-51c6-47b6-a4e0-8be4476ff710,3a527115-553a-411c-9683-a6486f8c5700,BUILDING CONSTRUCTION ACADEMY AT BOWERS WHITLEY,,,,13609 N 22ND ST,(813)558-1750,2025-05-19 00:29:59.838385+00,2025-05-19 00:29:59.838385+00
64e7a6a1-3051-4563-8232-b9597296dbfa,f61ad974-9987-4e12-82da-071fcd9cac54,Ranches Academy,,,http://www.theranchesacademy.com,7789 TAWNY OWL CIR,(801)789-4000,2025-05-19 00:54:40.660984+00,2025-05-19 00:54:40.660984+00
65153b98-5fbd-41ad-b8c9-086e0d0d2348,4c800340-e37f-4cbc-8516-52d951d5f644,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT,,,,2441 WALLACE AVE,(718)881-3136,2025-05-19 00:40:15.872492+00,2025-05-19 00:40:15.872492+00
